venture_id,company_name,country,sector,funding_stage,team_size,total_capital_raised,last_valuation,revenue_ttm,revenue_growth_pct,gross_margin_pct,burn_rate_monthly,patent_count,founder_background_score,local_employees,local_patents_filed,national_strategy_alignment,competitive_intensity,regulatory_moat,investment_outcome,time_to_outcome_months,is_pre_revenue,is_esg_missing,political_stability_norm,rule_of_law_norm,ip_protection_score,company_age,months_since_funding,capital_efficiency,valuation_multiple,runway_months,bilateral_composite,sanctions_exposure,country_risk_composite,tech_transfer_proxy,employment_impact,esg_composite,esg_risk_flag,bilateral_x_techtransfer,funding_stage_num,stability_x_stage,esg_x_competition,region,outcome_binary,outcome_numeric,founding_year,last_funding_date
V3744,Solaris Power,Egypt,Energy & Clean Tech,Series C,93,66967114.4248797,518244760.681505,18441928.0723598,29.3326532068349,31.9977152404682,354882.975944821,7,3,4,1,4,44,52.5388471889443,Still Active,,0,0,28.2209451168066,38.7862996247918,34.9492731423735,6,11.5,0.275387826259813,28.1014413811879,47.175490911187,37.5845788192148,0,43.1065119818196,18.4005624971127,5.97308101797785,62.5425652972315,1,6.91577391490621,4,18.8139634112044,238.078437330982,MENA,0,0,2020,2025-04-01
V3745,NexusEnergy,India,Energy & Clean Tech,Series A,193,6526695.60655769,18013122.5062444,73349.5879832545,5.41833014436345,20.1906735254783,32305.0812862057,5,2,20,0,3,42,48.8993235587687,Successful Exit,42.0,0,0,44.0921211506775,48.8497369723853,59.5745113981209,7,-0.1,0.0112383957219571,245.579055063769,50.5082741375471,52.3107984286858,0,54.6983872523186,29.7872556990604,306.433779137869,55.3045810996219,0,15.5819512861727,2,14.6973737168925,208.011596830282,South Asia,1,3,2019,2026-03-15
V3746,SynLedger Inc,United States,Fintech,Seed,11,100000.0,382612.297565733,0.0,133.088446875027,81.6484467039342,389.059706936686,4,2,0,2,2,43,50.0605001246573,Still Active,,1,0,69.3400249555401,79.5426936590863,98.6254828165551,6,60.8,0.0,,64.257489414262,41.5371274388076,0,79.0937852418913,51.1645932601294,0.0,27.629568767813,1,21.2523023060075,1,11.5566708259233,104.555527720789,Americas,0,0,2020,2021-03-14
V3747,QuantumAlloy,Singapore,Advanced Manufacturing,Pre-IPO,798,2266165168.45804,11450968839.8379,243122640.295327,13.6186212630521,27.1136408151224,10967508.4555834,10,5,26,0,3,23,36.2701393128648,Still Active,,0,0,81.1521545948455,88.3168696098322,93.9224137572584,2,7.5,0.107283724804911,47.0995577619927,51.656335111015,32.7296202795889,12,86.3973665236876,46.9612068786292,1.14731266554992,66.3857847126478,0,15.3702246900875,6,81.1521545948455,210.977597386684,Southeast Asia,0,0,2024,2025-08-01
V3748,Syn Neural,China,Deeptech / AI,Series A,6,3415758.26894216,22743206.0504616,402760.439019498,82.1750906422968,76.8098575761895,10178.8394471742,15,1,0,0,4,14,8.40742018748773,Write-off,41.0,0,0,41.504488135139,44.403868885216,67.421646120848,2,10.1,0.117912453782694,56.4683217294847,83.8936080746024,31.036588266146,64,50.2420574689729,33.710823060424,0.0,37.1545907410081,0,10.4626893543928,2,13.8348293783796,100.616496928057,East Asia,0,1,2024,2025-05-14
V3749,Proto AI,Saudi Arabia,Deeptech / AI,Seed,6,100000.0,773111.994648853,0.0,173.167498999905,57.1701891076942,495.576880551899,15,1,5,5,4,19,22.5753254742201,Still Active,,1,0,57.9372344261938,50.5938893873065,67.8637041202259,7,17.8,0.0,,50.4462596644111,34.5851270273896,0,64.0456211303703,38.5614816897426,1000.0,51.8004956669804,0,13.336537426041,1,9.65620573769897,155.180416655666,MENA,0,0,2019,2024-09-26
V3750,Aether Commerce,United States,Digital Economy,Series A,12,16530733.1405726,80244036.4765622,292455.433531265,1.46848971101089,82.4503550270104,83155.7733513792,5,5,0,0,3,41,20.493758656617,Partial Return,33.0,0,0,68.7020939784154,77.4166084545851,98.5394730408379,16,77.8,0.0176916190615569,274.380391937507,49.6980921298185,34.675395760222,0,75.0961795145599,49.2697365204189,0.0,51.757379726414,0,17.0844761284739,2,22.9006979928051,193.451985725373,Americas,0,2,2010,2019-10-21
V3751,Solaris Market,China,Digital Economy,Series C,56,163123934.137862,1087254545.60702,13541533.98397,-4.36719436945036,74.5417358917625,634732.400582237,0,1,1,0,3,134,19.2410838414666,Partial Return,33.0,0,0,37.3243071484748,43.7755338171924,64.7363217025215,7,6.4,0.083013777564521,80.2903531382833,64.2490969376344,29.3959436614612,0,49.0784950377404,32.3681608512607,0.613030825479516,60.0656899470727,0,9.51492632808777,4,24.8828714323165,294.638713946878,East Asia,0,2,2019,2025-09-01
V3752,ZenithPlatform,United Arab Emirates,Digital Economy,Series A,42,5516796.53724145,35855834.5861668,41136.6480166529,82.6225838578831,65.3998988461849,16073.374331082,4,1,35,17,3,61,0.0,Still Active,,0,0,70.6075397383612,67.0706083790898,75.8686399466848,5,29.1,0.0074566186624715,871.627522292329,85.8064464810802,27.0,0,77.3860733363813,53.6750607140831,634.426152273887,48.2119907551869,0,14.4922663928024,2,23.5358465794537,198.977364817208,MENA,0,0,2021,2023-10-22
V3753,VertexHealth Inc,Singapore,Healthtech & Biotech,Series B,139,63469900.8713424,358060934.58535,5418144.71356586,-10.8619362812275,62.6628055270475,360635.754050145,15,3,5,0,2,34,52.5080515079633,Successful Exit,72.0,0,0,87.0278924300983,89.7095791229923,94.3639978058332,6,18.5,0.0853655770559464,66.0855243841757,43.998619215191,34.8563671772074,0,92.5225636437987,47.1819989029166,7.87774981740608,41.6412091795602,0,16.4459307791466,3,43.5139462150491,148.048992334624,Southeast Asia,1,3,2020,2024-09-05
V3754,ForgeMaterials,Germany,Advanced Manufacturing,Series A,40,10823835.4430379,68190760.6795727,509818.09871255,44.0048845776101,40.2195017041212,58852.4655562795,10,5,3,1,2,16,32.1128736263717,Write-off,33.0,0,0,73.6583175166501,85.4008752308739,96.9674276800719,5,10.7,0.0471014273448208,133.755080197772,45.9786830540146,35.7430879934454,12,83.5795050379656,49.4096397659619,27.7166076275636,48.9535217722991,0,17.6605310187921,2,24.55277250555,138.695771123824,Europe,0,1,2021,2025-04-26
V3755,OmniPharma Inc,Egypt,Healthtech & Biotech,Seed,10,100000.0,270936.675686397,31814.7451496565,45.7221902359108,57.6142774636333,195.212593690838,10,2,0,0,3,13,60.0834362864939,Still Active,,0,1,28.7479110248715,31.4011695567772,36.5769699589366,11,56.7,0.318147451496565,8.51607248186059,120.0,40.1750086319199,0,42.504861628647,18.2884849794683,0.0,,1,7.34740041914876,1,4.79131850414525,,MENA,0,0,2015,2021-07-16
V3757,Nova Fi,Israel,Fintech,Series C,296,74942135.7181079,511272772.639022,8259048.94571004,16.677833270282,71.7011287594786,159418.518849564,1,4,27,0,2,36,55.4176256076972,Successful Exit,39.0,0,0,55.746422984585,71.7580689509891,93.5654231036336,11,18.3,0.110205678909074,61.9045577765452,117.524200229252,5.48055072387404,0,67.8217937293829,46.7827115518168,36.0277963008146,45.4579231454107,0,2.563950236601,4,37.1642819897233,164.144828957368,MENA,1,3,2015,2024-09-09
V3758,ApexHealth,United States,Healthtech & Biotech,Series B,319,15000000.0,76623244.4627253,680982.002520349,52.2991544750414,48.5151793801697,48967.2068724679,10,3,97,3,2,30,36.5305501489196,Write-off,87.0,0,0,70.5903981580119,79.5542717300184,98.4080130098287,4,40.6,0.0453988001680233,112.518751125784,76.5818644662875,41.2272332356099,0,77.003534109881,51.9817842826921,646.666666666666,63.9241879454466,0,21.4306514462571,3,35.2951990790059,219.514843461767,Americas,0,1,2022,2022-11-11
V3759,PulseCompute,Chile,Deeptech / AI,Seed,13,176062.184900637,1286006.65316005,0.0,15.9806485798551,54.9844132245443,665.138710103458,15,5,0,1,5,59,30.8475979115203,Still Active,,1,0,55.4328050656204,62.9802752441096,63.5659203015967,8,16.6,0.0,,66.1749880988178,9.25529649631389,0,69.52479556298,32.7088860767242,0.0,41.4890473299741,0,3.02730438704236,1,9.23880084427007,169.870455327254,Americas,0,0,2018,2024-11-01
V3760,CryoCommerce,Vietnam,Digital Economy,Seed,25,146120.121152885,1035262.27424919,49110.2166341797,5.4752488316046,68.6637282817143,372.766716971966,1,3,0,0,1,79,5.61117832120366,Write-off,20.0,0,0,57.015647559896,45.7026302558646,43.4039103940505,4,-1.4,0.336094825590759,21.0803850034063,97.9970276986092,33.6490664130455,0,54.9437017009407,21.7019551970252,0.0,44.1528962590334,0,7.30250531717641,1,9.50260792664934,193.479167405077,Southeast Asia,0,1,2022,2026-04-25
V3761,Meridian.grid,Vietnam,Energy & Clean Tech,Series B,80,50252982.0823878,364281513.564454,542852.658096954,40.4820736340188,50.8778238292458,201573.687300225,6,2,2,0,5,26,50.4713690924976,Still Active,,0,0,51.0888511426422,50.9163904189943,42.9371067702585,14,96.8,0.0108023969046646,671.050437224519,62.3258208393299,28.4684297102073,0,53.5455649162115,21.4685533851292,3.97986331780485,52.4598026916542,0,6.11176003024387,3,25.5444255713211,172.898951694467,Southeast Asia,0,0,2012,2018-04-01
V3762,Nimbus.campus,Japan,Edtech,Series C,222,315277343.476586,1013610912.07237,10024663.4880319,32.1056295318772,78.9630924511607,1638739.9544976,3,2,22,2,2,99,0.0,Successful Exit,47.0,0,0,80.5624315301492,84.8480499639572,95.0792390202251,7,63.5,0.0317963332775178,101.11171445131,48.0975249628979,36.5755659690189,0,78.1836633392289,49.3914713619644,6.97798318058773,58.2193273871261,0,18.0652101910643,4,53.7082876867661,268.109910731473,East Asia,1,3,2019,2020-12-23
V3763,LunarRoute,United States,Logistics & Mobility,Series A,11,10014852.8692984,38484838.1035546,182926.200699154,71.8082836154466,26.3143325709438,38572.1468676371,3,5,0,0,1,20,36.4676423664254,Still Active,,0,0,70.1867771790217,76.7058818477597,98.8006766348531,4,43.5,0.0182654905754963,210.384504551362,64.9098746283496,39.1802740175126,0,78.5964658114155,49.4003383174265,0.0,44.1775377711135,0,19.355187918346,2,23.3955923930072,134.499504987529,Americas,0,0,2022,2022-08-15
V3764,Core Health,Canada,Healthtech & Biotech,Series B,41,53996059.7035626,143779897.981743,1767685.41071565,76.9894134247618,74.2463577348813,153206.563557664,10,4,5,2,3,53,72.3123655164232,Successful Exit,67.0,0,0,78.2419466018908,80.0728866859197,92.4250935529749,10,94.5,0.0327373038036519,81.3379445857016,88.1098995527686,30.2170156089174,0,78.350409886005,48.0643986283393,9.25993494238265,64.589836542559,0,14.5236268358576,3,39.1209733009454,257.647827538462,Americas,1,3,2016,2018-06-08
V3765,Solaris.farm,Israel,Agritech & Food,Seed,16,100000.0,784535.29446663,0.0,156.836598564955,48.2614293956104,374.075798471144,1,4,1,0,4,22,30.1257852334349,Write-off,54.0,1,0,56.1025760311353,69.7390407650409,92.7745121015018,3,35.3,0.0,,66.8313750907584,0.0,0,67.6196530628752,46.3872560507509,1000.0,61.308373603697,0,0.0,1,9.35042933852255,192.232050822415,MENA,0,1,2023,2023-04-18
V3766,OrionHealth,Brazil,Healthtech & Biotech,Series A,80,4216060.8679135,16015802.3993767,0.0,78.0646879618385,50.7992489516531,19514.8837125645,10,1,16,0,2,43,85.6148283368691,Partial Return,88.0,1,0,48.1530040966837,42.399831482304,59.1110120635587,5,47.9,0.0,,54.0108377022895,36.5624260680563,0,53.0214750200177,29.5555060317793,379.501162370985,56.211809288594,0,10.8062100419092,2,16.0510013655612,212.716146013687,Americas,0,2,2021,2022-04-07
V3767,EchoRoute,United States,Logistics & Mobility,Seed,6,258998.226889042,1170416.44225788,0.0,128.563593729855,29.5261648024443,1644.28346049132,5,2,0,2,0,31,46.2325627362901,Still Active,,1,0,66.6421483081796,87.0461572500154,98.5113324818145,6,8.7,0.0,,39.3785854313179,39.6416454784807,0,75.320590193594,51.1075180927591,0.0,51.8415257906759,0,20.2598611351819,1,11.1070247180299,179.669037188663,Americas,0,0,2020,2025-06-26
V3768,Quantum.labs,Kenya,Deeptech / AI,Series C,23,72498378.8058939,290870416.446826,18868415.9082672,35.2427808558718,57.3363144848062,301875.319992459,15,1,0,1,3,42,37.090033963272,Partial Return,52.0,0,1,31.8069553784392,33.4666226769872,30.1793897974863,8,2.4,0.260259832275494,15.4157305976799,60.040001620292,18.6528772801707,0,46.2593913571579,16.0156208246691,0.0,,1,2.98737409808299,4,21.2046369189594,,Africa,0,2,2018,2026-01-01
V3769,Nexus.fund,China,Fintech,Series A,20,5799817.72151898,15768921.901813,264079.255235627,107.18009473509,74.1225869039826,35413.582633809,1,3,2,0,3,115,61.8112537617523,Partial Return,31.0,0,0,43.8668812898856,46.0202786501244,65.8049055202708,7,10.0,0.0455323370346309,59.7128384345942,40.9434550966748,36.7102362552243,0,52.8248682997412,32.9024527601354,34.4838423555869,53.5401241791869,0,12.0785681420093,2,14.6222937632952,254.507809128799,East Asia,0,2,2019,2025-05-18
V3770,CascadePower Inc,Singapore,Energy & Clean Tech,Series C,273,199570609.572315,785693335.215255,15476806.9836164,37.2776516703121,31.2115193611609,1315059.85835593,5,1,12,1,4,42,46.0394479001837,Write-off,81.0,0,0,93.8622468316167,90.3378570646624,94.3078887800282,5,47.6,0.0775505321990225,50.7658547429699,37.9394535359432,37.1398481452581,0,91.2770766142427,48.07987031594,6.0129094287562,50.4997271879408,0,17.8567908237772,4,62.5748312210778,189.939579741776,Southeast Asia,0,1,2021,2022-04-14
V3771,Zephyr.ship,Turkey,Logistics & Mobility,Series C,34,190604678.738251,579452740.606176,1882377.07095024,18.9551502765486,32.7994393107476,850432.105853217,3,1,3,0,1,26,35.2011165556145,Still Active,,0,0,35.0471212921929,43.5966982981134,59.8377493175403,7,85.7,0.0098758177575232,307.830322387885,56.0317153557551,21.9625770569748,0,42.981926556102,29.9188746587701,1.57393827888126,54.3837205579393,0,6.57095590151212,4,23.3647475281286,179.239871125333,MENA,0,0,2019,2019-02-28
V3772,Apex Hub,United States,Digital Economy,Series C,47,182320700.451681,851174577.801589,12843272.6992239,14.9506991321576,62.9880916306634,437936.364189117,1,2,3,0,1,119,29.2337048938641,Write-off,24.0,0,0,74.048546976101,76.9966332423489,98.9407935641516,4,30.3,0.0704433049423678,66.2739628547343,104.079448157534,40.7426397330105,0,77.6786754063435,49.4703967820758,1.6454522128139,62.1603541003512,0,20.155545535412,4,49.3656979840673,297.592181983839,Americas,0,1,2022,2023-09-17
V3773,Core Med,Germany,Healthtech & Biotech,Series A,34,8702580.7297138,68032709.0012154,178094.205961269,106.039250523552,51.0099722165505,52591.7089754169,10,4,5,2,2,29,58.3276525067653,Still Active,,0,0,74.4397747372033,88.713811846044,97.1860492951263,7,23.6,0.0204645278788613,382.004055853511,41.3685963969229,31.2195266888565,8,84.2019649985973,50.444876499415,57.4542214004193,64.3905287964827,0,15.7486516818956,2,24.8132582457344,219.004897946438,Europe,0,0,2019,2024-04-03
V3774,Atlas Academy,India,Edtech,Seed,11,118272.184429588,749898.049343324,0.0,69.0148845278745,67.8889031380243,707.084126719948,0,1,0,7,1,31,10.4655076521957,Write-off,18.0,1,0,42.3328703124653,45.8542715507751,59.3772323609488,10,34.1,0.0,,41.8168715575026,47.9941650861785,0,53.437870632375,36.1700976619559,0.0,47.8699566287665,0,17.3595363837111,1,7.05547838541089,165.904627353782,South Asia,0,1,2016,2023-05-25
V3775,VertexForge Inc,Indonesia,Advanced Manufacturing,Pre-IPO,784,634619329.347826,4053919303.8888,135304042.158895,34.1679720383353,30.4852453534114,3813725.53859327,21,5,29,0,4,18,35.2530351849359,Successful Exit,34.0,0,0,41.8362283235001,43.3982035892932,54.0036205905653,10,6.3,0.213205044192306,29.9615535441879,41.6010094935876,20.0845067782601,0,50.2050006307969,27.0018102952826,4.56966856490207,33.8897281573148,0,5.423180419009,6,41.8362283235001,99.7862365797522,Southeast Asia,1,3,2016,2025-09-04
V3776,Stratos.market,United States,Digital Economy,Series C,45,198078370.886075,988899853.825184,5819565.7651316,7.91119957013224,71.8673642262996,1271546.67261843,2,3,0,1,3,51,25.4535017071387,Write-off,35.0,0,0,74.2874188108009,71.8857994924267,98.5076604410757,16,11.3,0.0293801172692333,169.9267426017,38.9443767876374,46.6562636223939,0,76.7586894144884,50.1797561464637,0.0,56.4170502139364,0,23.4119993127685,4,49.5249458738672,222.917515278709,Americas,0,1,2010,2025-04-09
V3777,CoreDigital,United Arab Emirates,Digital Economy,Series C,93,173354282.87908,1206922344.53265,22314344.3403825,55.0287975468951,54.8290915746477,528530.157984978,1,1,47,15,3,46,14.8275685253737,Still Active,,0,0,67.8372097182141,65.9308122351014,75.870117324888,9,29.0,0.128721044382545,54.0872869093657,81.9982929356358,26.3633078745325,0,74.0786768701148,51.8239475513328,27.1121077711035,47.2350970104844,0,13.6625068456941,4,45.2248064788094,181.862095471458,MENA,0,0,2017,2023-10-26
V3778,Catalyst.logistics,China,Logistics & Mobility,Seed,31,100000.0,749556.291804657,0.0,54.4108301398883,26.4091091723158,333.381944503848,3,5,0,0,3,32,34.4803194162894,Still Active,,1,0,44.0514447088448,41.5309255164337,68.4974124715112,4,40.9,0.0,,74.9890640814574,35.215591635464,0,51.9709299194427,34.2487062357556,0.0,46.5799345121416,0,12.0608845284134,1,7.34190745147413,162.867093234316,East Asia,0,0,2022,2022-11-01
V3779,OrionAlloy Inc,India,Advanced Manufacturing,Series A,11,16253001.6868005,126586910.50653,219809.502802048,76.2906329887308,32.5226036421434,82925.2789392985,30,1,0,7,2,12,36.4096326039657,Partial Return,44.0,0,0,48.7471261969674,42.3656788078769,59.8966984856842,3,30.4,0.0135242404472621,575.893712022674,48.998935833239,49.250151941967,0,56.5793366671853,36.4298307243235,0.0,62.9160016005973,0,17.9417469839307,2,16.2490420656558,161.376357879501,South Asia,0,2,2023,2023-09-14
V3780,ZenithMarket,Brazil,Digital Economy,Series C,397,201299140.297607,612844407.795993,4900000.0,3.96538278415167,77.3285128346788,903064.862707065,3,1,19,3,3,66,20.4832887195455,Partial Return,19.0,0,0,44.4000370339629,44.2109362477034,57.098291020485,10,51.7,0.0243418823982838,125.070287305304,55.7266561380166,13.820052271703,0,50.6988516406693,31.3269232880203,9.4386890932121,55.6530632321928,0,4.3293971735207,4,29.6000246893086,234.004024218899,Americas,0,2,2016,2021-12-13
V3781,PulseNeural Inc,Japan,Deeptech / AI,Seed,5,100000.0,733804.204755562,9391.19679847782,-30.3096904295713,59.5384082754265,600.85121849834,19,1,0,0,6,15,49.9518141583238,Write-off,50.0,0,0,87.7654216424897,81.4471580024957,95.0459693331,1,10.1,0.0939119679847782,78.137453670921,41.6076380147493,34.7588809034828,0,80.4713247035894,47.52298466655,0.0,59.1672685451667,0,16.5184576420265,1,14.6275702737482,164.046501494061,East Asia,0,1,2025,2025-05-13
V3782,SolarisGene Inc,United States,Healthtech & Biotech,Series B,120,16650359.824187,62238310.0703877,2966144.58109622,76.99964102397,64.3927201091172,48938.706621391,58,4,6,0,1,40,55.9084318309106,Partial Return,61.0,0,0,69.5431808792295,79.8990074612601,98.3560937683173,6,56.5,0.178142971828601,20.9828982939819,85.0572122440867,39.6097278001552,0,77.8769768675993,49.1780468841586,36.0352572758466,73.9915871881265,0,19.4792905082479,3,34.7715904396147,274.773091352942,Americas,0,2,2020,2021-07-21
V3783,ZenithVolt,India,Energy & Clean Tech,Series A,22,3432359.49367088,16080492.4078562,146921.402549115,42.4526277927029,45.8648108493397,17020.0864731288,22,2,0,1,5,38,49.6708867249,Still Active,,0,0,43.1392359815142,47.5633389142697,60.2221979515167,2,22.7,0.0428047827799017,109.449624961758,50.4163051564081,61.5086058881489,0,54.0049695827242,31.0370249016842,0.0,46.703525606758,0,19.0904413261836,2,14.3797453271714,171.101245151952,South Asia,0,0,2024,2024-05-01
V3785,Apex Infra,Saudi Arabia,Infrastructure,Seed,8,132329.484847107,822191.569369978,0.0,40.6132803839734,31.6214725600815,363.380192865107,5,1,0,5,1,7,40.2232652303688,Write-off,91.0,1,0,56.8675885015493,57.4833851208832,69.1419908691323,4,35.7,0.0,,91.0406562089574,32.1411844407003,0,64.7784651387649,39.2006250641957,0.0,57.3181310497486,0,12.5995452037905,1,9.47793141692489,119.189702796296,MENA,0,1,2022,2023-04-06
